index,test_or_train,dialect_region,speaker_id,filename,path_from_data_dir,path_from_data_dir_windows,is_converted_audio,is_audio,is_word_file,is_phonetic_file,is_sentence_file
19484,TRAIN,DR6,MMDB0,SX357.WAV,TRAIN/DR6/MMDB0/SX357.WAV,TRAIN\\DR6\\MMDB0\\SX357.WAV,FALSE,TRUE,FALSE,,FALSE
19485,TRAIN,DR6,MMDB0,SA2.PHN,TRAIN/DR6/MMDB0/SA2.PHN,TRAIN\\DR6\\MMDB0\\SA2.PHN,FALSE,FALSE,FALSE,,FALSE
19486,TRAIN,DR6,MMDB0,SI987.WAV,TRAIN/DR6/MMDB0/SI987.WAV,TRAIN\\DR6\\MMDB0\\SI987.WAV,FALSE,TRUE,FALSE,,FALSE
19487,TRAIN,DR6,MMDB0,SA2.WRD,TRAIN/DR6/MMDB0/SA2.WRD,TRAIN\\DR6\\MMDB0\\SA2.WRD,FALSE,FALSE,TRUE,,FALSE
19488,TRAIN,DR6,MMDB0,SA1.WAV.wav,TRAIN/DR6/MMDB0/SA1.WAV.wav,TRAIN\\DR6\\MMDB0\\SA1.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19489,TRAIN,DR6,MMDB0,SX357.TXT,TRAIN/DR6/MMDB0/SX357.TXT,TRAIN\\DR6\\MMDB0\\SX357.TXT,FALSE,FALSE,FALSE,,TRUE
19490,TRAIN,DR6,MMDB0,SA1.PHN,TRAIN/DR6/MMDB0/SA1.PHN,TRAIN\\DR6\\MMDB0\\SA1.PHN,FALSE,FALSE,FALSE,,FALSE
19491,TRAIN,DR6,MMDB0,SX177.WRD,TRAIN/DR6/MMDB0/SX177.WRD,TRAIN\\DR6\\MMDB0\\SX177.WRD,FALSE,FALSE,TRUE,,FALSE
19492,TRAIN,DR6,MMDB0,SI987.TXT,TRAIN/DR6/MMDB0/SI987.TXT,TRAIN\\DR6\\MMDB0\\SI987.TXT,FALSE,FALSE,FALSE,,TRUE
19493,TRAIN,DR6,MMDB0,SX177.PHN,TRAIN/DR6/MMDB0/SX177.PHN,TRAIN\\DR6\\MMDB0\\SX177.PHN,FALSE,FALSE,FALSE,,FALSE
19494,TRAIN,DR6,MMDB0,SA1.WRD,TRAIN/DR6/MMDB0/SA1.WRD,TRAIN\\DR6\\MMDB0\\SA1.WRD,FALSE,FALSE,TRUE,,FALSE
19495,TRAIN,DR6,MMDB0,SX267.WRD,TRAIN/DR6/MMDB0/SX267.WRD,TRAIN\\DR6\\MMDB0\\SX267.WRD,FALSE,FALSE,TRUE,,FALSE
19496,TRAIN,DR6,MMDB0,SX267.PHN,TRAIN/DR6/MMDB0/SX267.PHN,TRAIN\\DR6\\MMDB0\\SX267.PHN,FALSE,FALSE,FALSE,,FALSE
19497,TRAIN,DR6,MMDB0,SA2.WAV.wav,TRAIN/DR6/MMDB0/SA2.WAV.wav,TRAIN\\DR6\\MMDB0\\SA2.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19498,TRAIN,DR6,MMDB0,SX447.WAV,TRAIN/DR6/MMDB0/SX447.WAV,TRAIN\\DR6\\MMDB0\\SX447.WAV,FALSE,TRUE,FALSE,,FALSE
19499,TRAIN,DR6,MMDB0,SI1358.WAV.wav,TRAIN/DR6/MMDB0/SI1358.WAV.wav,TRAIN\\DR6\\MMDB0\\SI1358.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19500,TRAIN,DR6,MMDB0,SX447.TXT,TRAIN/DR6/MMDB0/SX447.TXT,TRAIN\\DR6\\MMDB0\\SX447.TXT,FALSE,FALSE,FALSE,,TRUE
19501,TRAIN,DR6,MDRD0,SX32.PHN,TRAIN/DR6/MDRD0/SX32.PHN,TRAIN\\DR6\\MDRD0\\SX32.PHN,FALSE,FALSE,FALSE,,FALSE
19502,TRAIN,DR6,MDRD0,SX212.WAV.wav,TRAIN/DR6/MDRD0/SX212.WAV.wav,TRAIN\\DR6\\MDRD0\\SX212.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19503,TRAIN,DR6,MDRD0,SX32.WRD,TRAIN/DR6/MDRD0/SX32.WRD,TRAIN\\DR6\\MDRD0\\SX32.WRD,FALSE,FALSE,TRUE,,FALSE
19504,TRAIN,DR6,MDRD0,SX302.TXT,TRAIN/DR6/MDRD0/SX302.TXT,TRAIN\\DR6\\MDRD0\\SX302.TXT,FALSE,FALSE,FALSE,,TRUE
19505,TRAIN,DR6,MDRD0,SX122.WRD,TRAIN/DR6/MDRD0/SX122.WRD,TRAIN\\DR6\\MDRD0\\SX122.WRD,FALSE,FALSE,TRUE,,FALSE
19506,TRAIN,DR6,MDRD0,SI2012.WAV,TRAIN/DR6/MDRD0/SI2012.WAV,TRAIN\\DR6\\MDRD0\\SI2012.WAV,FALSE,TRUE,FALSE,,FALSE
19507,TRAIN,DR6,MDRD0,SX122.PHN,TRAIN/DR6/MDRD0/SX122.PHN,TRAIN\\DR6\\MDRD0\\SX122.PHN,FALSE,FALSE,FALSE,,FALSE
19508,TRAIN,DR6,MDRD0,SX302.WAV,TRAIN/DR6/MDRD0/SX302.WAV,TRAIN\\DR6\\MDRD0\\SX302.WAV,FALSE,TRUE,FALSE,,FALSE
19509,TRAIN,DR6,MDRD0,SI2012.TXT,TRAIN/DR6/MDRD0/SI2012.TXT,TRAIN\\DR6\\MDRD0\\SI2012.TXT,FALSE,FALSE,FALSE,,TRUE
19510,TRAIN,DR6,MDRD0,SI2012.WAV.wav,TRAIN/DR6/MDRD0/SI2012.WAV.wav,TRAIN\\DR6\\MDRD0\\SI2012.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19511,TRAIN,DR6,MDRD0,SX302.WAV.wav,TRAIN/DR6/MDRD0/SX302.WAV.wav,TRAIN\\DR6\\MDRD0\\SX302.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19512,TRAIN,DR6,MDRD0,SI752.TXT,TRAIN/DR6/MDRD0/SI752.TXT,TRAIN\\DR6\\MDRD0\\SI752.TXT,FALSE,FALSE,FALSE,,TRUE
19513,TRAIN,DR6,MDRD0,SX392.WRD,TRAIN/DR6/MDRD0/SX392.WRD,TRAIN\\DR6\\MDRD0\\SX392.WRD,FALSE,FALSE,TRUE,,FALSE
19514,TRAIN,DR6,MDRD0,SX392.PHN,TRAIN/DR6/MDRD0/SX392.PHN,TRAIN\\DR6\\MDRD0\\SX392.PHN,FALSE,FALSE,FALSE,,FALSE
19515,TRAIN,DR6,MDRD0,SX212.TXT,TRAIN/DR6/MDRD0/SX212.TXT,TRAIN\\DR6\\MDRD0\\SX212.TXT,FALSE,FALSE,FALSE,,TRUE
19516,TRAIN,DR6,MDRD0,SI752.WAV,TRAIN/DR6/MDRD0/SI752.WAV,TRAIN\\DR6\\MDRD0\\SI752.WAV,FALSE,TRUE,FALSE,,FALSE
19517,TRAIN,DR6,MDRD0,SX212.WAV,TRAIN/DR6/MDRD0/SX212.WAV,TRAIN\\DR6\\MDRD0\\SX212.WAV,FALSE,TRUE,FALSE,,FALSE
19518,TRAIN,DR6,MDRD0,SI752.WAV.wav,TRAIN/DR6/MDRD0/SI752.WAV.wav,TRAIN\\DR6\\MDRD0\\SI752.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19519,TRAIN,DR6,MDRD0,SX32.WAV.wav,TRAIN/DR6/MDRD0/SX32.WAV.wav,TRAIN\\DR6\\MDRD0\\SX32.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19520,TRAIN,DR6,MDRD0,SA1.TXT,TRAIN/DR6/MDRD0/SA1.TXT,TRAIN\\DR6\\MDRD0\\SA1.TXT,FALSE,FALSE,FALSE,,TRUE
19521,TRAIN,DR6,MDRD0,SA2.WAV,TRAIN/DR6/MDRD0/SA2.WAV,TRAIN\\DR6\\MDRD0\\SA2.WAV,FALSE,TRUE,FALSE,,FALSE
19522,TRAIN,DR6,MDRD0,SI1382.TXT,TRAIN/DR6/MDRD0/SI1382.TXT,TRAIN\\DR6\\MDRD0\\SI1382.TXT,FALSE,FALSE,FALSE,,TRUE
19523,TRAIN,DR6,MDRD0,SA2.TXT,TRAIN/DR6/MDRD0/SA2.TXT,TRAIN\\DR6\\MDRD0\\SA2.TXT,FALSE,FALSE,FALSE,,TRUE
19524,TRAIN,DR6,MDRD0,SA1.WAV,TRAIN/DR6/MDRD0/SA1.WAV,TRAIN\\DR6\\MDRD0\\SA1.WAV,FALSE,TRUE,FALSE,,FALSE
19525,TRAIN,DR6,MDRD0,SX122.WAV.wav,TRAIN/DR6/MDRD0/SX122.WAV.wav,TRAIN\\DR6\\MDRD0\\SX122.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19526,TRAIN,DR6,MDRD0,SI1382.WAV,TRAIN/DR6/MDRD0/SI1382.WAV,TRAIN\\DR6\\MDRD0\\SI1382.WAV,FALSE,TRUE,FALSE,,FALSE
19527,TRAIN,DR6,MDRD0,SX392.WAV,TRAIN/DR6/MDRD0/SX392.WAV,TRAIN\\DR6\\MDRD0\\SX392.WAV,FALSE,TRUE,FALSE,,FALSE
19528,TRAIN,DR6,MDRD0,SX212.PHN,TRAIN/DR6/MDRD0/SX212.PHN,TRAIN\\DR6\\MDRD0\\SX212.PHN,FALSE,FALSE,FALSE,,FALSE
19529,TRAIN,DR6,MDRD0,SI752.WRD,TRAIN/DR6/MDRD0/SI752.WRD,TRAIN\\DR6\\MDRD0\\SI752.WRD,FALSE,FALSE,TRUE,,FALSE
19530,TRAIN,DR6,MDRD0,SX392.TXT,TRAIN/DR6/MDRD0/SX392.TXT,TRAIN\\DR6\\MDRD0\\SX392.TXT,FALSE,FALSE,FALSE,,TRUE
19531,TRAIN,DR6,MDRD0,SX212.WRD,TRAIN/DR6/MDRD0/SX212.WRD,TRAIN\\DR6\\MDRD0\\SX212.WRD,FALSE,FALSE,TRUE,,FALSE
19532,TRAIN,DR6,MDRD0,SI752.PHN,TRAIN/DR6/MDRD0/SI752.PHN,TRAIN\\DR6\\MDRD0\\SI752.PHN,FALSE,FALSE,FALSE,,FALSE
19533,TRAIN,DR6,MDRD0,SA2.PHN,TRAIN/DR6/MDRD0/SA2.PHN,TRAIN\\DR6\\MDRD0\\SA2.PHN,FALSE,FALSE,FALSE,,FALSE
19534,TRAIN,DR6,MDRD0,SA2.WRD,TRAIN/DR6/MDRD0/SA2.WRD,TRAIN\\DR6\\MDRD0\\SA2.WRD,FALSE,FALSE,TRUE,,FALSE
19535,TRAIN,DR6,MDRD0,SA1.WAV.wav,TRAIN/DR6/MDRD0/SA1.WAV.wav,TRAIN\\DR6\\MDRD0\\SA1.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19536,TRAIN,DR6,MDRD0,SA1.PHN,TRAIN/DR6/MDRD0/SA1.PHN,TRAIN\\DR6\\MDRD0\\SA1.PHN,FALSE,FALSE,FALSE,,FALSE
19537,TRAIN,DR6,MDRD0,SI1382.PHN,TRAIN/DR6/MDRD0/SI1382.PHN,TRAIN\\DR6\\MDRD0\\SI1382.PHN,FALSE,FALSE,FALSE,,FALSE
19538,TRAIN,DR6,MDRD0,SI1382.WRD,TRAIN/DR6/MDRD0/SI1382.WRD,TRAIN\\DR6\\MDRD0\\SI1382.WRD,FALSE,FALSE,TRUE,,FALSE
19539,TRAIN,DR6,MDRD0,SA1.WRD,TRAIN/DR6/MDRD0/SA1.WRD,TRAIN\\DR6\\MDRD0\\SA1.WRD,FALSE,FALSE,TRUE,,FALSE
19540,TRAIN,DR6,MDRD0,SI1382.WAV.wav,TRAIN/DR6/MDRD0/SI1382.WAV.wav,TRAIN\\DR6\\MDRD0\\SI1382.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19541,TRAIN,DR6,MDRD0,SX32.WAV,TRAIN/DR6/MDRD0/SX32.WAV,TRAIN\\DR6\\MDRD0\\SX32.WAV,FALSE,TRUE,FALSE,,FALSE
19542,TRAIN,DR6,MDRD0,SX32.TXT,TRAIN/DR6/MDRD0/SX32.TXT,TRAIN\\DR6\\MDRD0\\SX32.TXT,FALSE,FALSE,FALSE,,TRUE
19543,TRAIN,DR6,MDRD0,SX122.WAV,TRAIN/DR6/MDRD0/SX122.WAV,TRAIN\\DR6\\MDRD0\\SX122.WAV,FALSE,TRUE,FALSE,,FALSE
19544,TRAIN,DR6,MDRD0,SI2012.PHN,TRAIN/DR6/MDRD0/SI2012.PHN,TRAIN\\DR6\\MDRD0\\SI2012.PHN,FALSE,FALSE,FALSE,,FALSE
19545,TRAIN,DR6,MDRD0,SA2.WAV.wav,TRAIN/DR6/MDRD0/SA2.WAV.wav,TRAIN\\DR6\\MDRD0\\SA2.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19546,TRAIN,DR6,MDRD0,SX392.WAV.wav,TRAIN/DR6/MDRD0/SX392.WAV.wav,TRAIN\\DR6\\MDRD0\\SX392.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19547,TRAIN,DR6,MDRD0,SI2012.WRD,TRAIN/DR6/MDRD0/SI2012.WRD,TRAIN\\DR6\\MDRD0\\SI2012.WRD,FALSE,FALSE,TRUE,,FALSE
19548,TRAIN,DR6,MDRD0,SX122.TXT,TRAIN/DR6/MDRD0/SX122.TXT,TRAIN\\DR6\\MDRD0\\SX122.TXT,FALSE,FALSE,FALSE,,TRUE
19549,TRAIN,DR6,MDRD0,SX302.WRD,TRAIN/DR6/MDRD0/SX302.WRD,TRAIN\\DR6\\MDRD0\\SX302.WRD,FALSE,FALSE,TRUE,,FALSE
19550,TRAIN,DR6,MDRD0,SX302.PHN,TRAIN/DR6/MDRD0/SX302.PHN,TRAIN\\DR6\\MDRD0\\SX302.PHN,FALSE,FALSE,FALSE,,FALSE
19551,TRAIN,DR6,MKES0,SI1253.WAV,TRAIN/DR6/MKES0/SI1253.WAV,TRAIN\\DR6\\MKES0\\SI1253.WAV,FALSE,TRUE,FALSE,,FALSE
19552,TRAIN,DR6,MKES0,SX443.WRD,TRAIN/DR6/MKES0/SX443.WRD,TRAIN\\DR6\\MKES0\\SX443.WRD,FALSE,FALSE,TRUE,,FALSE
19553,TRAIN,DR6,MKES0,SI1253.TXT,TRAIN/DR6/MKES0/SI1253.TXT,TRAIN\\DR6\\MKES0\\SI1253.TXT,FALSE,FALSE,FALSE,,TRUE
19554,TRAIN,DR6,MKES0,SX443.PHN,TRAIN/DR6/MKES0/SX443.PHN,TRAIN\\DR6\\MKES0\\SX443.PHN,FALSE,FALSE,FALSE,,FALSE
19555,TRAIN,DR6,MKES0,SX263.TXT,TRAIN/DR6/MKES0/SX263.TXT,TRAIN\\DR6\\MKES0\\SX263.TXT,FALSE,FALSE,FALSE,,TRUE
19556,TRAIN,DR6,MKES0,SI1883.PHN,TRAIN/DR6/MKES0/SI1883.PHN,TRAIN\\DR6\\MKES0\\SI1883.PHN,FALSE,FALSE,FALSE,,FALSE
19557,TRAIN,DR6,MKES0,SI1883.WRD,TRAIN/DR6/MKES0/SI1883.WRD,TRAIN\\DR6\\MKES0\\SI1883.WRD,FALSE,FALSE,TRUE,,FALSE
19558,TRAIN,DR6,MKES0,SX263.WAV,TRAIN/DR6/MKES0/SX263.WAV,TRAIN\\DR6\\MKES0\\SX263.WAV,FALSE,TRUE,FALSE,,FALSE
19559,TRAIN,DR6,MKES0,SX83.WAV.wav,TRAIN/DR6/MKES0/SX83.WAV.wav,TRAIN\\DR6\\MKES0\\SX83.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19560,TRAIN,DR6,MKES0,SX173.WAV,TRAIN/DR6/MKES0/SX173.WAV,TRAIN\\DR6\\MKES0\\SX173.WAV,FALSE,TRUE,FALSE,,FALSE
19561,TRAIN,DR6,MKES0,SX353.PHN,TRAIN/DR6/MKES0/SX353.PHN,TRAIN\\DR6\\MKES0\\SX353.PHN,FALSE,FALSE,FALSE,,FALSE
19562,TRAIN,DR6,MKES0,SX263.WAV.wav,TRAIN/DR6/MKES0/SX263.WAV.wav,TRAIN\\DR6\\MKES0\\SX263.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19563,TRAIN,DR6,MKES0,SX353.WRD,TRAIN/DR6/MKES0/SX353.WRD,TRAIN\\DR6\\MKES0\\SX353.WRD,FALSE,FALSE,TRUE,,FALSE
19564,TRAIN,DR6,MKES0,SX173.TXT,TRAIN/DR6/MKES0/SX173.TXT,TRAIN\\DR6\\MKES0\\SX173.TXT,FALSE,FALSE,FALSE,,TRUE
19565,TRAIN,DR6,MKES0,SI623.WAV,TRAIN/DR6/MKES0/SI623.WAV,TRAIN\\DR6\\MKES0\\SI623.WAV,FALSE,TRUE,FALSE,,FALSE
19566,TRAIN,DR6,MKES0,SA1.TXT,TRAIN/DR6/MKES0/SA1.TXT,TRAIN\\DR6\\MKES0\\SA1.TXT,FALSE,FALSE,FALSE,,TRUE
19567,TRAIN,DR6,MKES0,SA2.WAV,TRAIN/DR6/MKES0/SA2.WAV,TRAIN\\DR6\\MKES0\\SA2.WAV,FALSE,TRUE,FALSE,,FALSE
19568,TRAIN,DR6,MKES0,SX83.PHN,TRAIN/DR6/MKES0/SX83.PHN,TRAIN\\DR6\\MKES0\\SX83.PHN,FALSE,FALSE,FALSE,,FALSE
19569,TRAIN,DR6,MKES0,SI623.TXT,TRAIN/DR6/MKES0/SI623.TXT,TRAIN\\DR6\\MKES0\\SI623.TXT,FALSE,FALSE,FALSE,,TRUE
19570,TRAIN,DR6,MKES0,SI623.WAV.wav,TRAIN/DR6/MKES0/SI623.WAV.wav,TRAIN\\DR6\\MKES0\\SI623.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19571,TRAIN,DR6,MKES0,SA2.TXT,TRAIN/DR6/MKES0/SA2.TXT,TRAIN\\DR6\\MKES0\\SA2.TXT,FALSE,FALSE,FALSE,,TRUE
19572,TRAIN,DR6,MKES0,SA1.WAV,TRAIN/DR6/MKES0/SA1.WAV,TRAIN\\DR6\\MKES0\\SA1.WAV,FALSE,TRUE,FALSE,,FALSE
19573,TRAIN,DR6,MKES0,SX83.WRD,TRAIN/DR6/MKES0/SX83.WRD,TRAIN\\DR6\\MKES0\\SX83.WRD,FALSE,FALSE,TRUE,,FALSE
19574,TRAIN,DR6,MKES0,SX173.PHN,TRAIN/DR6/MKES0/SX173.PHN,TRAIN\\DR6\\MKES0\\SX173.PHN,FALSE,FALSE,FALSE,,FALSE
19575,TRAIN,DR6,MKES0,SX173.WRD,TRAIN/DR6/MKES0/SX173.WRD,TRAIN\\DR6\\MKES0\\SX173.WRD,FALSE,FALSE,TRUE,,FALSE
19576,TRAIN,DR6,MKES0,SX353.TXT,TRAIN/DR6/MKES0/SX353.TXT,TRAIN\\DR6\\MKES0\\SX353.TXT,FALSE,FALSE,FALSE,,TRUE
19577,TRAIN,DR6,MKES0,SX173.WAV.wav,TRAIN/DR6/MKES0/SX173.WAV.wav,TRAIN\\DR6\\MKES0\\SX173.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19578,TRAIN,DR6,MKES0,SX353.WAV,TRAIN/DR6/MKES0/SX353.WAV,TRAIN\\DR6\\MKES0\\SX353.WAV,FALSE,TRUE,FALSE,,FALSE
19579,TRAIN,DR6,MKES0,SX353.WAV.wav,TRAIN/DR6/MKES0/SX353.WAV.wav,TRAIN\\DR6\\MKES0\\SX353.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19580,TRAIN,DR6,MKES0,SA2.PHN,TRAIN/DR6/MKES0/SA2.PHN,TRAIN\\DR6\\MKES0\\SA2.PHN,FALSE,FALSE,FALSE,,FALSE
19581,TRAIN,DR6,MKES0,SI623.WRD,TRAIN/DR6/MKES0/SI623.WRD,TRAIN\\DR6\\MKES0\\SI623.WRD,FALSE,FALSE,TRUE,,FALSE
19582,TRAIN,DR6,MKES0,SI623.PHN,TRAIN/DR6/MKES0/SI623.PHN,TRAIN\\DR6\\MKES0\\SI623.PHN,FALSE,FALSE,FALSE,,FALSE
19583,TRAIN,DR6,MKES0,SX83.TXT,TRAIN/DR6/MKES0/SX83.TXT,TRAIN\\DR6\\MKES0\\SX83.TXT,FALSE,FALSE,FALSE,,TRUE
19584,TRAIN,DR6,MKES0,SA2.WRD,TRAIN/DR6/MKES0/SA2.WRD,TRAIN\\DR6\\MKES0\\SA2.WRD,FALSE,FALSE,TRUE,,FALSE
19585,TRAIN,DR6,MKES0,SA1.WAV.wav,TRAIN/DR6/MKES0/SA1.WAV.wav,TRAIN\\DR6\\MKES0\\SA1.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19586,TRAIN,DR6,MKES0,SA1.PHN,TRAIN/DR6/MKES0/SA1.PHN,TRAIN\\DR6\\MKES0\\SA1.PHN,FALSE,FALSE,FALSE,,FALSE
19587,TRAIN,DR6,MKES0,SX83.WAV,TRAIN/DR6/MKES0/SX83.WAV,TRAIN\\DR6\\MKES0\\SX83.WAV,FALSE,TRUE,FALSE,,FALSE
19588,TRAIN,DR6,MKES0,SA1.WRD,TRAIN/DR6/MKES0/SA1.WRD,TRAIN\\DR6\\MKES0\\SA1.WRD,FALSE,FALSE,TRUE,,FALSE
19589,TRAIN,DR6,MKES0,SI1253.PHN,TRAIN/DR6/MKES0/SI1253.PHN,TRAIN\\DR6\\MKES0\\SI1253.PHN,FALSE,FALSE,FALSE,,FALSE
19590,TRAIN,DR6,MKES0,SX443.TXT,TRAIN/DR6/MKES0/SX443.TXT,TRAIN\\DR6\\MKES0\\SX443.TXT,FALSE,FALSE,FALSE,,TRUE
19591,TRAIN,DR6,MKES0,SI1253.WAV.wav,TRAIN/DR6/MKES0/SI1253.WAV.wav,TRAIN\\DR6\\MKES0\\SI1253.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19592,TRAIN,DR6,MKES0,SX443.WAV.wav,TRAIN/DR6/MKES0/SX443.WAV.wav,TRAIN\\DR6\\MKES0\\SX443.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19593,TRAIN,DR6,MKES0,SI1253.WRD,TRAIN/DR6/MKES0/SI1253.WRD,TRAIN\\DR6\\MKES0\\SI1253.WRD,FALSE,FALSE,TRUE,,FALSE
19594,TRAIN,DR6,MKES0,SI1883.WAV.wav,TRAIN/DR6/MKES0/SI1883.WAV.wav,TRAIN\\DR6\\MKES0\\SI1883.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19595,TRAIN,DR6,MKES0,SX443.WAV,TRAIN/DR6/MKES0/SX443.WAV,TRAIN\\DR6\\MKES0\\SX443.WAV,FALSE,TRUE,FALSE,,FALSE
19596,TRAIN,DR6,MKES0,SA2.WAV.wav,TRAIN/DR6/MKES0/SA2.WAV.wav,TRAIN\\DR6\\MKES0\\SA2.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19597,TRAIN,DR6,MKES0,SI1883.TXT,TRAIN/DR6/MKES0/SI1883.TXT,TRAIN\\DR6\\MKES0\\SI1883.TXT,FALSE,FALSE,FALSE,,TRUE
19598,TRAIN,DR6,MKES0,SX263.PHN,TRAIN/DR6/MKES0/SX263.PHN,TRAIN\\DR6\\MKES0\\SX263.PHN,FALSE,FALSE,FALSE,,FALSE
19599,TRAIN,DR6,MKES0,SI1883.WAV,TRAIN/DR6/MKES0/SI1883.WAV,TRAIN\\DR6\\MKES0\\SI1883.WAV,FALSE,TRUE,FALSE,,FALSE
19600,TRAIN,DR6,MKES0,SX263.WRD,TRAIN/DR6/MKES0/SX263.WRD,TRAIN\\DR6\\MKES0\\SX263.WRD,FALSE,FALSE,TRUE,,FALSE
19601,TRAIN,DR6,FSGF0,SX27.WRD,TRAIN/DR6/FSGF0/SX27.WRD,TRAIN\\DR6\\FSGF0\\SX27.WRD,FALSE,FALSE,TRUE,,FALSE
19602,TRAIN,DR6,FSGF0,SX27.PHN,TRAIN/DR6/FSGF0/SX27.PHN,TRAIN\\DR6\\FSGF0\\SX27.PHN,FALSE,FALSE,FALSE,,FALSE
19603,TRAIN,DR6,FSGF0,SX387.WAV.wav,TRAIN/DR6/FSGF0/SX387.WAV.wav,TRAIN\\DR6\\FSGF0\\SX387.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19604,TRAIN,DR6,FSGF0,SX297.WRD,TRAIN/DR6/FSGF0/SX297.WRD,TRAIN\\DR6\\FSGF0\\SX297.WRD,FALSE,FALSE,TRUE,,FALSE
19605,TRAIN,DR6,FSGF0,SX117.WAV,TRAIN/DR6/FSGF0/SX117.WAV,TRAIN\\DR6\\FSGF0\\SX117.WAV,FALSE,TRUE,FALSE,,FALSE
19606,TRAIN,DR6,FSGF0,SI927.PHN,TRAIN/DR6/FSGF0/SI927.PHN,TRAIN\\DR6\\FSGF0\\SI927.PHN,FALSE,FALSE,FALSE,,FALSE
19607,TRAIN,DR6,FSGF0,SI927.WAV.wav,TRAIN/DR6/FSGF0/SI927.WAV.wav,TRAIN\\DR6\\FSGF0\\SI927.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19608,TRAIN,DR6,FSGF0,SX297.PHN,TRAIN/DR6/FSGF0/SX297.PHN,TRAIN\\DR6\\FSGF0\\SX297.PHN,FALSE,FALSE,FALSE,,FALSE
19609,TRAIN,DR6,FSGF0,SI927.WRD,TRAIN/DR6/FSGF0/SI927.WRD,TRAIN\\DR6\\FSGF0\\SI927.WRD,FALSE,FALSE,TRUE,,FALSE
19610,TRAIN,DR6,FSGF0,SX117.TXT,TRAIN/DR6/FSGF0/SX117.TXT,TRAIN\\DR6\\FSGF0\\SX117.TXT,FALSE,FALSE,FALSE,,TRUE
19611,TRAIN,DR6,FSGF0,SX117.WAV.wav,TRAIN/DR6/FSGF0/SX117.WAV.wav,TRAIN\\DR6\\FSGF0\\SX117.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19612,TRAIN,DR6,FSGF0,SI2187.PHN,TRAIN/DR6/FSGF0/SI2187.PHN,TRAIN\\DR6\\FSGF0\\SI2187.PHN,FALSE,FALSE,FALSE,,FALSE
19613,TRAIN,DR6,FSGF0,SI2187.WRD,TRAIN/DR6/FSGF0/SI2187.WRD,TRAIN\\DR6\\FSGF0\\SI2187.WRD,FALSE,FALSE,TRUE,,FALSE
19614,TRAIN,DR6,FSGF0,SX207.TXT,TRAIN/DR6/FSGF0/SX207.TXT,TRAIN\\DR6\\FSGF0\\SX207.TXT,FALSE,FALSE,FALSE,,TRUE
19615,TRAIN,DR6,FSGF0,SI1557.WAV,TRAIN/DR6/FSGF0/SI1557.WAV,TRAIN\\DR6\\FSGF0\\SI1557.WAV,FALSE,TRUE,FALSE,,FALSE
19616,TRAIN,DR6,FSGF0,SX387.PHN,TRAIN/DR6/FSGF0/SX387.PHN,TRAIN\\DR6\\FSGF0\\SX387.PHN,FALSE,FALSE,FALSE,,FALSE
19617,TRAIN,DR6,FSGF0,SX387.WRD,TRAIN/DR6/FSGF0/SX387.WRD,TRAIN\\DR6\\FSGF0\\SX387.WRD,FALSE,FALSE,TRUE,,FALSE
19618,TRAIN,DR6,FSGF0,SX207.WAV,TRAIN/DR6/FSGF0/SX207.WAV,TRAIN\\DR6\\FSGF0\\SX207.WAV,FALSE,TRUE,FALSE,,FALSE
19619,TRAIN,DR6,FSGF0,SI1557.TXT,TRAIN/DR6/FSGF0/SI1557.TXT,TRAIN\\DR6\\FSGF0\\SI1557.TXT,FALSE,FALSE,FALSE,,TRUE
19620,TRAIN,DR6,FSGF0,SX297.WAV.wav,TRAIN/DR6/FSGF0/SX297.WAV.wav,TRAIN\\DR6\\FSGF0\\SX297.WAV.wav,TRUE,TRUE,FALSE,,FALSE
19621,TRAIN,DR6,FSGF0,SI2187.WAV.wav,TRAIN/DR6/FSGF0/SI2187.WAV.wav,TRAIN\\DR6\\FSGF0\\SI2187.WAV.wav,TRUE,TRUE,FALSE,,FALSE
